x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,quaternion_a,quaternion_b,quaternion_c,quaternion_d,gyro_x,gyro_y,gyro_z,M1,M2,M3,M4,time
0.0143585205078125,-0.004413604736328125,1.0830078125,0.09881591796875,-0.01605224609375,0.016937255859375,0.008819580078125,-0.04296875,-0.0204620361328125,-0.0010671615600585938,0.014617919921875,0.0220184326171875,-0.171142578125,-0.065185546875,-0.943359375,0.99951171875,-0.048675537109375,0.035980224609375,-0.00940704345703125,-3.328125,0.97998046875,-0.2200927734375,-2.447265625,24.515625
0.017578125,-0.003513336181640625,1.0830078125,0.0975341796875,-0.015594482421875,0.0076141357421875,0.00812530517578125,-0.043212890625,-0.0204925537109375,-0.11932373046875,0.2021484375,0.2073974609375,-0.136474609375,0.1470947265625,-1.240234375,0.99951171875,-0.0899658203125,-0.07525634765625,0.178466796875,-3.35546875,-1.064453125,-0.73876953125,-0.37353515625,24.515625
0.0185394287109375,-0.003673553466796875,1.0830078125,0.09375,-0.0162353515625,-0.003498077392578125,0.0072021484375,-0.042755126953125,-0.0190887451171875,-0.22802734375,0.45556640625,0.247802734375,-0.207763671875,-0.0784912109375,-1.4833984375,0.99951171875,-0.23193359375,-0.32470703125,0.2408447265625,-1.2607421875,-2.73828125,-2.67578125,-0.2237548828125,24.53125
0.029876708984375,0.00461578369140625,1.0830078125,0.10162353515625,-0.00746917724609375,-0.01849365234375,0.00449371337890625,-0.039154052734375,-0.0166168212890625,-0.32373046875,0.5302734375,0.3203125,-0.20947265625,-0.2059326171875,-1.8173828125,1.0,-0.285400390625,-0.5,0.30078125,-0.8544921875,-1.8359375,-2.390625,-1.1474609375,24.546875
0.03057861328125,0.0038433074951171875,1.0791015625,0.09796142578125,-0.0088043212890625,-0.055755615234375,0.00164794921875,-0.034423828125,-0.01354217529296875,-0.31005859375,0.62939453125,0.310791015625,-0.53662109375,0.281005859375,-3.017578125,1.0,-0.323486328125,-0.63330078125,0.313720703125,-1.2841796875,-1.611328125,-2.1015625,-1.1650390625,24.546875
0.03662109375,0.0077362060546875,1.078125,0.10101318359375,-0.004589080810546875,-0.083984375,-0.001850128173828125,-0.02801513671875,-0.010345458984375,-0.39208984375,0.7529296875,0.335205078125,-0.2298583984375,0.11480712890625,-3.18359375,1.0,-0.361572265625,-0.72607421875,0.31787109375,-1.607421875,-0.96875,-1.7294921875,-1.2177734375,24.5625
0.03936767578125,0.00559234619140625,1.0771484375,0.100830078125,-0.006877899169921875,-0.11578369140625,-0.00533294677734375,-0.020721435546875,-0.007175445556640625,-0.3974609375,0.837890625,0.322509765625,-0.058563232421875,0.125,-3.697265625,1.0,-0.402099609375,-0.82275390625,0.329833984375,-1.359375,-1.275390625,-1.736328125,-0.8330078125,24.578125
0.03631591796875,-0.0005021095275878906,1.076171875,0.09478759765625,-0.01332855224609375,-0.1522216796875,-0.0089569091796875,-0.012908935546875,-0.004016876220703125,-0.4677734375,0.92236328125,0.33935546875,0.04058837890625,0.0670166015625,-4.85546875,1.0,-0.44091796875,-0.89697265625,0.339599609375,-1.01953125,-0.9384765625,-1.833984375,-1.001953125,24.578125
0.043060302734375,0.0003814697265625,1.072265625,0.10003662109375,-0.01203155517578125,-0.2120361328125,-0.0133819580078125,-0.0036468505859375,-0.0005145072937011719,-0.47509765625,1.0537109375,0.35009765625,-0.038421630859375,0.171875,-3.603515625,1.0,-0.47265625,-0.97216796875,0.353515625,-0.7578125,-0.341796875,-1.375,-1.134765625,24.59375
0.046112060546875,0.0017948150634765625,1.0693359375,0.1016845703125,-0.00969696044921875,-0.248779296875,-0.018157958984375,0.00623321533203125,0.0028972625732421875,-0.517578125,1.0517578125,0.4140625,0.022125244140625,0.25146484375,-3.630859375,1.0,-0.52392578125,-1.044921875,0.384521484375,-0.473388671875,-0.86328125,-1.5693359375,-0.73779296875,24.609375
