x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,quaternion_a,quaternion_b,quaternion_c,quaternion_d,gyro_x,gyro_y,gyro_z,M1,M2,M3,M4,time
0.0265045166015625,-0.0325927734375,1.0615234375,0.0919189453125,-0.00778961181640625,0.0577392578125,0.004390716552734375,0.02545166015625,-0.01418304443359375,-0.54443359375,-0.8154296875,-0.10443115234375,0.40283203125,-0.278564453125,-1.90234375,1.0,-0.411376953125,0.646484375,-0.08251953125,0.9638671875,0.114990234375,-0.8798828125,-0.00811767578125,23.359375
0.0216522216796875,-0.028778076171875,1.0625,0.08758544921875,-0.003910064697265625,0.038543701171875,-0.0008740425109863281,0.01751708984375,-0.0165252685546875,-1.0048828125,-1.380859375,-0.1417236328125,0.0151824951171875,0.04827880859375,-1.9033203125,1.0,-0.8427734375,1.197265625,-0.1314697265625,-2.10546875,1.3876953125,1.5185546875,-1.6806640625,23.375
0.0269622802734375,-0.0308837890625,1.0625,0.09423828125,-0.0063323974609375,0.0207061767578125,-0.01031494140625,0.004749298095703125,-0.0167999267578125,-1.447265625,-1.6064453125,-0.1683349609375,0.309326171875,0.279296875,-1.6904296875,1.0,-1.349609375,1.6005859375,-0.14111328125,-0.80615234375,-0.290283203125,1.1904296875,0.189697265625,23.375
0.020050048828125,-0.0235595703125,1.0654296875,0.0858154296875,0.0024929046630859375,0.022247314453125,-0.0249786376953125,-0.011932373046875,-0.0201263427734375,-1.6171875,-1.5615234375,-0.2408447265625,0.1497802734375,0.386962890625,-1.365234375,1.0,-1.6220703125,1.6123046875,-0.2294921875,-0.248046875,-0.122802734375,1.0625,0.43994140625,23.390625
0.021240234375,-0.0287322998046875,1.0654296875,0.08538818359375,-0.0015316009521484375,0.009490966796875,-0.040802001953125,-0.027862548828125,-0.021484375,-1.484375,-1.4248046875,-0.25146484375,-0.0927734375,0.771484375,-1.0126953125,0.99951171875,-1.5693359375,1.474609375,-0.27197265625,-0.91259765625,0.47998046875,0.43505859375,-0.150146484375,23.40625
0.017974853515625,-0.0240020751953125,1.0654296875,0.07855224609375,0.00730133056640625,-0.0008807182312011719,-0.05621337890625,-0.042572021484375,-0.0244903564453125,-1.23046875,-1.119140625,-0.1534423828125,-0.2578125,0.59521484375,-1.2236328125,0.99951171875,-1.337890625,1.2080078125,-0.1796875,1.26953125,0.865234375,-1.28515625,-0.22900390625,23.40625
0.017974853515625,-0.0239105224609375,1.080078125,0.0728759765625,0.0117034912109375,0.06695556640625,-0.069091796875,-0.0543212890625,-0.0266265869140625,-1.3779296875,-0.84423828125,-0.1236572265625,-0.41259765625,0.8447265625,-1.4443359375,0.9990234375,-1.2978515625,0.87255859375,-0.1273193359375,-0.0673828125,0.203369140625,-0.476318359375,-0.59716796875,23.421875
0.021087646484375,-0.025726318359375,1.080078125,0.0712890625,0.01526641845703125,0.05328369140625,-0.08245849609375,-0.0625,-0.0265655517578125,-1.677734375,-0.6142578125,-0.04693603515625,-0.50439453125,0.71337890625,-1.330078125,0.99853515625,-1.5654296875,0.654296875,-0.0775146484375,-0.052978515625,-0.186767578125,0.1121826171875,0.93115234375,23.4375
0.0208892822265625,-0.0140228271484375,1.0810546875,0.06512451171875,0.035675048828125,0.041351318359375,-0.099609375,-0.06866455078125,-0.027099609375,-1.8046875,-0.50341796875,0.1181640625,-0.59765625,0.90234375,-0.755859375,0.998046875,-1.7783203125,0.4873046875,0.07025146484375,0.02783203125,0.0126953125,-0.248046875,0.791015625,23.4375
0.019561767578125,-0.0217132568359375,1.083984375,0.05694580078125,0.03509521484375,0.0452880859375,-0.11700439453125,-0.07354736328125,-0.026214599609375,-1.787109375,-0.546875,0.272705078125,-0.6142578125,1.10546875,-1.30859375,0.99755859375,-1.818359375,0.51123046875,0.2498779296875,-1.525390625,-0.279541015625,0.442138671875,-0.18359375,23.453125
0.02191162109375,-0.0239715576171875,1.083984375,0.05316162109375,0.041748046875,0.0303497314453125,-0.135009765625,-0.078369140625,-0.022552490234375,-1.6435546875,-0.55419921875,0.225830078125,-0.36181640625,1.2119140625,-2.005859375,0.9970703125,-1.7001953125,0.53857421875,0.225830078125,0.9521484375,1.0654296875,-0.67578125,-0.89697265625,23.46875
0.0178680419921875,-0.0174713134765625,1.083984375,0.0423583984375,0.0589599609375,0.00875091552734375,-0.1524658203125,-0.08367919921875,-0.0208587646484375,-1.783203125,-0.455322265625,0.2119140625,-0.491455078125,1.037109375,-2.439453125,0.99609375,-1.7333984375,0.50146484375,0.2166748046875,0.5693359375,-0.022705078125,-0.853515625,-0.343505859375,23.46875
0.01983642578125,-0.01611328125,1.0869140625,0.038299560546875,0.070556640625,0.0008554458618164062,-0.1707763671875,-0.08831787109375,-0.018951416015625,-2.267578125,-0.56591796875,0.18212890625,-0.44189453125,0.77197265625,-2.591796875,0.9951171875,-2.09375,0.53955078125,0.1622314453125,-0.51171875,0.8017578125,1.4931640625,0.5673828125,23.484375
0.0191802978515625,-0.00537872314453125,1.0869140625,0.03082275390625,0.0947265625,-0.0229949951171875,-0.1937255859375,-0.09356689453125,-0.0161285400390625,-2.50390625,-0.44677734375,0.285400390625,-0.44482421875,1.3935546875,-1.548828125,0.994140625,-2.447265625,0.5341796875,0.2587890625,-0.271484375,-0.0032958984375,1.3330078125,1.05859375,23.484375
